EngagementID,AlumniID,EventsAttended,DonationCount,TotalAmountDonated,MentorshipsActive,VolunteerHours,ProfileCompleteness,EmailEngagementRate,LastActivityDate,EngagementScore,EngagementTier,AssignedTo,LastReviewDate
ENG000871,ALM00871,2,1,50000,0,0,39,0.641,2025-05-11,6,Low,Staff_11,2025-08-26
ENG000872,ALM00872,2,1,95,0,0,87,0.999,2025-06-01,4,Low,Staff_15,2025-10-13
ENG000873,ALM00873,2,0,0,0,0,48,0.432,2025-10-09,2,Low,Staff_02,2025-09-01
ENG000874,ALM00874,1,0,0,0,0,97,0.244,2025-09-15,3,Low,Staff_03,2025-09-27
ENG000875,ALM00875,6,0,0,0,0,74,0.698,2025-10-02,5,Low,Staff_01,2025-08-05
ENG000876,ALM00876,3,1,434,0,0,58,0.608,2025-05-15,3,Low,Staff_02,2025-08-31
ENG000877,ALM00877,1,0,0,0,0,93,0.085,2025-08-28,3,Low,Staff_20,2025-08-28
ENG000878,ALM00878,1,0,0,1,61,55,0.208,2025-09-28,3,Low,Staff_20,2025-08-23
ENG000879,ALM00879,3,2,50348,0,0,47,0.466,2025-10-26,6,Low,Staff_14,2025-10-12
ENG000880,ALM00880,3,2,250143,0,0,99,0.812,2025-07-04,8,Medium,Staff_03,2025-10-30
ENG000881,ALM00881,4,0,0,0,0,95,0.838,2025-08-30,5,Low,Staff_07,2025-09-14
ENG000882,ALM00882,1,0,0,0,0,95,0.503,2025-08-01,3,Low,Staff_09,2025-10-20
ENG000883,ALM00883,2,0,0,0,0,31,0.953,2025-07-24,2,Low,Staff_13,2025-10-17
ENG000884,ALM00884,2,1,403,0,0,74,0.558,2025-05-24,3,Low,Staff_05,2025-10-13
ENG000885,ALM00885,4,0,0,0,0,61,0.127,2025-08-06,4,Low,Staff_16,2025-10-30
ENG000886,ALM00886,4,0,0,0,0,41,0.693,2025-08-08,3,Low,Staff_05,2025-08-14
ENG000887,ALM00887,2,0,0,0,0,76,0.13,2025-10-18,4,Low,Staff_01,2025-09-10
ENG000888,ALM00888,3,0,0,0,0,45,0.808,2025-09-29,2,Low,Staff_04,2025-10-12
ENG000889,ALM00889,3,2,25278,0,0,76,0.871,2025-07-09,8,Medium,Staff_10,2025-10-07
ENG000890,ALM00890,2,0,0,1,78,44,0.634,2025-09-02,3,Low,Staff_16,2025-10-13
ENG000891,ALM00891,2,1,182,0,0,36,0.425,2025-07-25,2,Low,Staff_06,2025-10-16
ENG000892,ALM00892,3,0,0,0,0,52,0.922,2025-09-10,3,Low,Staff_12,2025-08-30
ENG000893,ALM00893,4,0,0,0,0,87,0.745,2025-09-29,5,Low,Staff_19,2025-10-18
ENG000894,ALM00894,2,0,0,0,0,52,0.643,2025-08-22,3,Low,Staff_09,2025-09-29
ENG000895,ALM00895,3,0,0,0,0,48,0.21,2025-05-28,2,Low,Staff_09,2025-08-09
ENG000896,ALM00896,0,1,230,1,38,40,0.076,2025-05-17,2,Low,Staff_15,2025-10-01
ENG000897,ALM00897,1,1,466,0,0,41,0.721,2025-07-27,1,Low,Staff_01,2025-08-24
ENG000898,ALM00898,0,0,0,0,0,82,0.208,2025-08-19,3,Low,Staff_14,2025-10-11
ENG000899,ALM00899,3,0,0,0,0,76,0.833,2025-07-17,4,Low,Staff_08,2025-09-03
ENG000900,ALM00900,2,0,0,0,0,60,0.215,2025-06-20,3,Low,Staff_19,2025-08-13
ENG000901,ALM00901,2,0,0,0,0,87,0.143,2025-08-18,4,Low,Staff_20,2025-09-10
ENG000902,ALM00902,0,2,350000,0,0,47,0.132,2025-07-28,5,Low,Staff_17,2025-09-18
ENG000903,ALM00903,3,0,0,0,0,92,0.414,2025-08-17,4,Low,Staff_07,2025-09-30
ENG000904,ALM00904,3,0,0,0,0,66,0.646,2025-06-25,3,Low,Staff_20,2025-08-13
ENG000905,ALM00905,4,0,0,0,0,79,0.965,2025-06-11,5,Low,Staff_07,2025-08-11
ENG000906,ALM00906,0,0,0,0,0,37,0.068,2025-09-21,1,Low,Staff_05,2025-09-19
ENG000907,ALM00907,3,1,10000,0,0,38,0.518,2025-10-28,6,Low,Staff_04,2025-10-22
ENG000908,ALM00908,1,0,0,0,0,68,0.638,2025-08-21,2,Low,Staff_20,2025-10-03
ENG000909,ALM00909,3,0,0,0,0,79,0.158,2025-05-15,4,Low,Staff_07,2025-10-25
ENG000910,ALM00910,2,0,0,0,0,64,0.865,2025-10-10,3,Low,Staff_10,2025-09-24
ENG000911,ALM00911,6,0,0,0,0,35,0.046,2025-06-06,4,Low,Staff_07,2025-10-26
ENG000912,ALM00912,3,1,370,0,0,52,0.649,2025-09-27,3,Low,Staff_18,2025-09-05
ENG000913,ALM00913,1,0,0,0,0,53,0.592,2025-07-04,2,Low,Staff_06,2025-09-24
ENG000914,ALM00914,3,0,0,0,0,57,0.237,2025-06-07,3,Low,Staff_14,2025-10-03
ENG000915,ALM00915,1,1,343,0,0,71,0.075,2025-09-27,2,Low,Staff_12,2025-10-23
ENG000916,ALM00916,3,2,200000,0,0,33,0.457,2025-09-18,6,Low,Staff_01,2025-08-14
ENG000917,ALM00917,3,2,525,0,0,92,0.368,2025-05-18,4,Low,Staff_19,2025-09-09
ENG000918,ALM00918,0,1,50000,2,11,82,0.359,2025-09-01,9,Medium,Staff_07,2025-08-23
ENG000919,ALM00919,0,0,0,0,0,49,0.334,2025-05-11,1,Low,Staff_06,2025-09-04
ENG000920,ALM00920,1,0,0,1,28,100,0.391,2025-08-16,5,Low,Staff_03,2025-09-04
ENG000921,ALM00921,3,0,0,0,0,77,0.766,2025-07-19,4,Low,Staff_10,2025-08-13
ENG000922,ALM00922,1,0,0,0,0,56,0.366,2025-10-07,2,Low,Staff_19,2025-09-03
ENG000923,ALM00923,2,2,10136,0,0,62,0.644,2025-07-01,7,Low,Staff_19,2025-08-07
ENG000924,ALM00924,3,0,0,0,0,77,0.595,2025-09-03,4,Low,Staff_01,2025-10-10
ENG000925,ALM00925,0,0,0,0,0,84,0.521,2025-05-29,3,Low,Staff_12,2025-10-18
ENG000926,ALM00926,1,0,0,0,0,56,0.795,2025-09-12,2,Low,Staff_07,2025-08-08
ENG000927,ALM00927,3,0,0,0,0,71,0.714,2025-08-22,3,Low,Staff_01,2025-10-11
ENG000928,ALM00928,1,0,0,1,38,54,0.151,2025-07-22,3,Low,Staff_12,2025-09-25
ENG000929,ALM00929,2,1,245,1,86,64,0.858,2025-08-03,4,Low,Staff_02,2025-08-26
ENG000930,ALM00930,0,0,0,0,0,46,0.009,2025-09-30,1,Low,Staff_08,2025-09-12
ENG000931,ALM00931,0,0,0,0,0,50,0.994,2025-05-30,2,Low,Staff_18,2025-10-03
ENG000932,ALM00932,4,1,25000,1,72,86,0.899,2025-07-16,10,Medium,Staff_09,2025-09-04
ENG000933,ALM00933,3,0,0,0,0,41,0.377,2025-08-18,2,Low,Staff_19,2025-10-01
ENG000934,ALM00934,2,1,50000,0,0,85,0.59,2025-06-29,8,Medium,Staff_16,2025-09-19
ENG000935,ALM00935,2,1,250000,0,0,97,0.99,2025-07-07,8,Medium,Staff_13,2025-09-22
ENG000936,ALM00936,3,1,50000,0,0,41,0.834,2025-08-23,6,Low,Staff_01,2025-09-13
ENG000937,ALM00937,2,1,471,0,0,84,0.126,2025-06-02,4,Low,Staff_03,2025-08-21
ENG000938,ALM00938,2,0,0,0,0,57,0.674,2025-10-20,3,Low,Staff_15,2025-09-26
ENG000939,ALM00939,2,1,10000,0,0,52,0.382,2025-10-29,7,Low,Staff_17,2025-10-21
ENG000940,ALM00940,2,1,239,0,0,83,0.319,2025-06-22,4,Low,Staff_01,2025-09-19
ENG000941,ALM00941,3,1,174,0,0,67,0.537,2025-07-07,3,Low,Staff_01,2025-08-10
ENG000942,ALM00942,3,0,0,0,0,71,0.625,2025-08-21,3,Low,Staff_18,2025-09-12
ENG000943,ALM00943,2,0,0,0,0,49,0.94,2025-10-10,2,Low,Staff_09,2025-10-30
ENG000944,ALM00944,4,0,0,0,0,60,0.971,2025-09-27,4,Low,Staff_19,2025-09-02
ENG000945,ALM00945,3,0,0,0,0,47,0.746,2025-09-29,2,Low,Staff_06,2025-08-29
ENG000946,ALM00946,1,0,0,0,0,37,0.299,2025-05-21,1,Low,Staff_20,2025-09-07
ENG000947,ALM00947,3,0,0,0,0,99,0.879,2025-05-18,4,Low,Staff_20,2025-10-21
ENG000948,ALM00948,2,0,0,0,0,51,0.981,2025-09-25,3,Low,Staff_15,2025-09-13
ENG000949,ALM00949,1,0,0,0,0,62,0.265,2025-05-14,2,Low,Staff_09,2025-08-21
ENG000950,ALM00950,2,0,0,0,0,75,0.811,2025-08-25,4,Low,Staff_09,2025-09-18
ENG000951,ALM00951,0,0,0,0,0,73,0.731,2025-07-04,2,Low,Staff_17,2025-10-15
ENG000952,ALM00952,2,1,25000,1,9,47,0.696,2025-06-28,7,Low,Staff_11,2025-10-07
ENG000953,ALM00953,5,1,183,0,0,40,0.208,2025-10-25,3,Low,Staff_18,2025-08-20
ENG000954,ALM00954,3,2,538,0,0,69,0.362,2025-06-11,3,Low,Staff_03,2025-09-27
ENG000955,ALM00955,0,0,0,0,0,78,0.931,2025-10-27,3,Low,Staff_02,2025-08-29
ENG000956,ALM00956,2,1,374,1,33,53,0.143,2025-09-11,4,Low,Staff_12,2025-09-11
ENG000957,ALM00957,2,0,0,0,0,100,0.24,2025-08-30,5,Low,Staff_03,2025-08-12
ENG000958,ALM00958,4,0,0,0,0,52,0.238,2025-05-06,4,Low,Staff_19,2025-09-28
ENG000959,ALM00959,1,1,250000,0,0,91,0.547,2025-08-17,7,Low,Staff_02,2025-08-25
ENG000960,ALM00960,3,0,0,0,0,58,0.304,2025-07-01,3,Low,Staff_10,2025-08-25
ENG000961,ALM00961,5,0,0,0,0,48,0.832,2025-09-29,3,Low,Staff_03,2025-08-04
ENG000962,ALM00962,1,1,358,0,0,100,0.028,2025-07-22,4,Low,Staff_11,2025-08-25
ENG000963,ALM00963,2,1,100000,0,0,86,0.145,2025-08-15,8,Medium,Staff_19,2025-10-21
ENG000964,ALM00964,2,0,0,0,0,35,0.16,2025-07-27,2,Low,Staff_16,2025-09-12
ENG000965,ALM00965,5,1,343,0,0,81,0.778,2025-06-28,5,Low,Staff_02,2025-09-25
ENG000966,ALM00966,1,1,100000,0,0,46,0.542,2025-08-16,5,Low,Staff_06,2025-10-14
ENG000967,ALM00967,3,1,261,0,0,50,0.253,2025-10-01,3,Low,Staff_06,2025-09-10
ENG000968,ALM00968,3,1,10000,0,0,50,0.545,2025-09-16,7,Low,Staff_10,2025-10-20
ENG000969,ALM00969,1,0,0,0,0,32,0.871,2025-07-12,1,Low,Staff_19,2025-08-05
ENG000970,ALM00970,2,1,250000,1,32,42,0.424,2025-09-10,7,Low,Staff_05,2025-10-09
ENG000971,ALM00971,4,1,65,0,0,77,0.31,2025-08-10,5,Low,Staff_03,2025-08-10
ENG000972,ALM00972,2,1,100000,0,0,93,0.042,2025-10-12,8,Medium,Staff_02,2025-10-20
ENG000973,ALM00973,0,0,0,1,55,72,0.083,2025-07-14,3,Low,Staff_12,2025-09-13
ENG000974,ALM00974,1,0,0,0,0,80,0.79,2025-06-30,3,Low,Staff_11,2025-09-04
ENG000975,ALM00975,1,2,275000,0,0,65,0.804,2025-09-08,6,Low,Staff_11,2025-09-09
ENG000976,ALM00976,0,0,0,1,80,81,0.718,2025-08-23,4,Low,Staff_08,2025-10-21
ENG000977,ALM00977,1,2,530,0,0,44,0.455,2025-05-21,1,Low,Staff_20,2025-08-29
ENG000978,ALM00978,3,0,0,0,0,39,0.41,2025-06-25,2,Low,Staff_01,2025-08-30
ENG000979,ALM00979,1,2,100431,0,0,72,0.559,2025-07-23,6,Low,Staff_16,2025-10-29
ENG000980,ALM00980,1,0,0,0,0,30,0.499,2025-10-02,1,Low,Staff_20,2025-09-27
ENG000981,ALM00981,2,0,0,0,0,51,0.392,2025-07-03,3,Low,Staff_13,2025-09-27
ENG000982,ALM00982,2,1,250000,0,0,84,0.086,2025-08-10,8,Medium,Staff_06,2025-09-17
ENG000983,ALM00983,3,0,0,0,0,94,0.614,2025-09-13,4,Low,Staff_01,2025-09-20
ENG000984,ALM00984,1,1,226,1,16,57,0.101,2025-09-27,3,Low,Staff_15,2025-08-20
ENG000985,ALM00985,0,0,0,0,0,76,0.519,2025-06-03,3,Low,Staff_06,2025-10-17
ENG000986,ALM00986,2,3,160000,0,0,31,0.407,2025-09-03,6,Low,Staff_07,2025-10-19
ENG000987,ALM00987,3,0,0,0,0,78,0.876,2025-09-03,4,Low,Staff_20,2025-10-05
ENG000988,ALM00988,1,1,162,0,0,97,0.281,2025-10-09,3,Low,Staff_06,2025-09-22
ENG000989,ALM00989,6,1,482,0,0,77,0.278,2025-05-24,6,Low,Staff_18,2025-10-12
ENG000990,ALM00990,4,1,250000,0,0,66,0.562,2025-05-14,8,Medium,Staff_07,2025-09-09
ENG000991,ALM00991,0,0,0,1,43,49,0.086,2025-09-18,2,Low,Staff_02,2025-10-28
ENG000992,ALM00992,1,1,472,0,0,47,0.318,2025-05-21,1,Low,Staff_13,2025-10-15
ENG000993,ALM00993,2,1,250000,0,0,39,0.476,2025-08-24,6,Low,Staff_12,2025-08-19
ENG000994,ALM00994,1,1,111,1,91,93,0.426,2025-06-11,4,Low,Staff_03,2025-09-22
ENG000995,ALM00995,4,0,0,0,0,63,0.233,2025-09-06,4,Low,Staff_01,2025-09-22
ENG000996,ALM00996,0,1,10000,0,0,70,0.287,2025-06-15,6,Low,Staff_03,2025-10-09
ENG000997,ALM00997,3,0,0,0,0,65,0.331,2025-05-06,3,Low,Staff_08,2025-10-16
ENG000998,ALM00998,5,0,0,0,0,71,0.092,2025-07-21,4,Low,Staff_16,2025-10-07
ENG000999,ALM00999,3,1,435,0,0,50,0.955,2025-08-31,3,Low,Staff_07,2025-10-16
ENG001000,ALM01000,1,1,72,0,0,62,0.99,2025-07-29,2,Low,Staff_20,2025-09-29
ENG001001,ALM01001,1,0,0,0,0,44,0.432,2025-05-26,1,Low,Staff_01,2025-08-10
ENG001002,ALM01002,3,1,10000,0,0,57,0.757,2025-10-07,7,Low,Staff_18,2025-10-09
ENG001003,ALM01003,3,0,0,0,0,88,0.651,2025-07-01,4,Low,Staff_11,2025-09-27
ENG001004,ALM01004,4,0,0,0,0,66,0.084,2025-07-20,4,Low,Staff_14,2025-08-27
ENG001005,ALM01005,4,1,432,0,0,63,0.351,2025-08-31,4,Low,Staff_04,2025-08-11
ENG001006,ALM01006,1,1,242,0,0,45,0.136,2025-06-26,1,Low,Staff_04,2025-09-04
ENG001007,ALM01007,2,1,25000,0,0,75,0.225,2025-10-13,8,Medium,Staff_12,2025-08-19
ENG001008,ALM01008,2,0,0,0,0,49,0.402,2025-08-24,2,Low,Staff_16,2025-09-06
ENG001009,ALM01009,2,1,117,0,0,97,0.857,2025-06-09,4,Low,Staff_08,2025-09-18
ENG001010,ALM01010,2,0,0,0,0,48,0.196,2025-06-27,2,Low,Staff_14,2025-08-15
ENG001011,ALM01011,4,0,0,0,0,51,0.575,2025-06-05,4,Low,Staff_18,2025-09-14
ENG001012,ALM01012,1,2,450,0,0,42,0.642,2025-05-25,1,Low,Staff_18,2025-09-15
ENG001013,ALM01013,4,0,0,0,0,83,0.96,2025-05-14,5,Low,Staff_03,2025-10-24
ENG001014,ALM01014,2,0,0,1,57,84,0.787,2025-06-14,5,Low,Staff_11,2025-08-29
ENG001015,ALM01015,0,1,456,0,0,95,0.167,2025-10-28,3,Low,Staff_09,2025-10-16
ENG001016,ALM01016,2,1,181,0,0,83,0.504,2025-09-30,4,Low,Staff_19,2025-10-11
ENG001017,ALM01017,2,0,0,0,0,32,0.216,2025-05-11,2,Low,Staff_03,2025-09-30
ENG001018,ALM01018,0,1,25000,1,51,50,0.494,2025-09-13,7,Low,Staff_20,2025-08-18
ENG001019,ALM01019,2,1,50000,0,0,37,0.545,2025-06-25,6,Low,Staff_11,2025-09-02
ENG001020,ALM01020,1,0,0,0,0,33,0.289,2025-08-11,1,Low,Staff_17,2025-08-24
ENG001021,ALM01021,0,2,433,0,0,48,0.677,2025-05-25,1,Low,Staff_17,2025-10-27
ENG001022,ALM01022,3,0,0,0,0,87,0.024,2025-06-18,4,Low,Staff_07,2025-10-08
ENG001023,ALM01023,2,0,0,0,0,91,0.059,2025-10-09,4,Low,Staff_10,2025-08-20
ENG001024,ALM01024,2,0,0,1,28,32,0.057,2025-07-18,3,Low,Staff_04,2025-08-15
ENG001025,ALM01025,3,1,485,0,0,80,0.818,2025-08-31,4,Low,Staff_14,2025-09-01
ENG001026,ALM01026,5,0,0,0,0,74,0.336,2025-06-04,4,Low,Staff_06,2025-09-09
ENG001027,ALM01027,3,3,10331,0,0,85,0.388,2025-07-13,8,Medium,Staff_01,2025-09-24
ENG001028,ALM01028,0,0,0,0,0,95,0.164,2025-05-29,3,Low,Staff_10,2025-10-28
ENG001029,ALM01029,6,1,201,0,0,34,0.918,2025-06-09,4,Low,Staff_07,2025-09-28
ENG001030,ALM01030,4,0,0,0,0,51,0.569,2025-06-21,4,Low,Staff_17,2025-09-13
ENG001031,ALM01031,3,1,493,0,0,39,0.557,2025-05-23,2,Low,Staff_13,2025-08-11
ENG001032,ALM01032,1,0,0,0,0,86,0.545,2025-06-17,3,Low,Staff_13,2025-10-21
ENG001033,ALM01033,2,2,50161,0,0,66,0.146,2025-09-14,7,Low,Staff_09,2025-09-03
ENG001034,ALM01034,4,0,0,0,0,57,0.279,2025-08-05,4,Low,Staff_10,2025-09-16
ENG001035,ALM01035,1,1,250000,0,0,72,0.66,2025-09-26,6,Low,Staff_20,2025-10-16
ENG001036,ALM01036,2,0,0,0,0,49,0.886,2025-10-15,2,Low,Staff_06,2025-09-19
ENG001037,ALM01037,3,0,0,0,0,54,0.176,2025-09-21,3,Low,Staff_03,2025-09-16
ENG001038,ALM01038,0,1,250000,0,0,78,0.939,2025-09-06,7,Low,Staff_07,2025-09-22
ENG001039,ALM01039,3,0,0,1,9,48,0.204,2025-07-18,3,Low,Staff_01,2025-08-18
ENG001040,ALM01040,1,0,0,0,0,87,0.571,2025-06-29,3,Low,Staff_18,2025-10-11
ENG001041,ALM01041,4,0,0,0,0,84,0.811,2025-08-22,5,Low,Staff_10,2025-10-13
ENG001042,ALM01042,4,2,250152,0,0,52,0.573,2025-05-28,8,Medium,Staff_13,2025-10-10
ENG001043,ALM01043,2,0,0,0,0,93,0.508,2025-10-25,4,Low,Staff_19,2025-08-31
ENG001044,ALM01044,4,1,159,0,0,40,0.797,2025-07-13,3,Low,Staff_16,2025-08-22
ENG001045,ALM01045,4,0,0,0,0,57,0.82,2025-10-07,4,Low,Staff_10,2025-09-29
ENG001046,ALM01046,3,0,0,0,0,67,0.543,2025-05-29,3,Low,Staff_20,2025-08-17
ENG001047,ALM01047,3,1,62,0,0,60,0.555,2025-07-17,3,Low,Staff_10,2025-10-22
ENG001048,ALM01048,2,1,446,1,89,96,0.063,2025-10-20,5,Low,Staff_19,2025-09-01
ENG001049,ALM01049,1,1,274,0,0,38,0.12,2025-10-02,1,Low,Staff_01,2025-08-11
ENG001050,ALM01050,4,1,302,1,20,62,0.684,2025-05-07,5,Low,Staff_05,2025-10-25
ENG001051,ALM01051,5,0,0,0,0,52,0.756,2025-07-12,4,Low,Staff_09,2025-10-20
ENG001052,ALM01052,3,0,0,0,0,50,0.434,2025-06-16,3,Low,Staff_17,2025-09-20
ENG001053,ALM01053,1,0,0,0,0,61,0.032,2025-10-21,2,Low,Staff_11,2025-08-14
ENG001054,ALM01054,1,0,0,0,0,44,0.04,2025-08-17,1,Low,Staff_16,2025-10-16
ENG001055,ALM01055,3,0,0,0,0,80,0.288,2025-05-25,4,Low,Staff_03,2025-08-21
ENG001056,ALM01056,0,1,25000,0,0,48,0.21,2025-10-29,5,Low,Staff_02,2025-08-24
ENG001057,ALM01057,3,0,0,0,0,58,0.746,2025-08-25,3,Low,Staff_05,2025-10-10
ENG001058,ALM01058,1,2,706,1,10,31,0.284,2025-07-09,2,Low,Staff_03,2025-08-27
ENG001059,ALM01059,1,0,0,0,0,30,0.323,2025-09-24,1,Low,Staff_02,2025-08-13
ENG001060,ALM01060,5,0,0,0,0,37,0.655,2025-07-20,3,Low,Staff_19,2025-08-08
ENG001061,ALM01061,2,0,0,0,0,78,0.221,2025-06-14,4,Low,Staff_03,2025-10-25
ENG001062,ALM01062,2,1,112,0,0,52,0.513,2025-10-30,3,Low,Staff_04,2025-10-19
ENG001063,ALM01063,2,2,100050,0,0,86,0.91,2025-07-11,8,Medium,Staff_13,2025-10-13
ENG001064,ALM01064,3,0,0,0,0,53,0.694,2025-06-07,3,Low,Staff_11,2025-08-12
ENG001065,ALM01065,1,2,185,0,0,39,0.227,2025-08-20,1,Low,Staff_07,2025-08-19
ENG001066,ALM01066,1,1,260,0,0,44,0.734,2025-08-12,1,Low,Staff_01,2025-11-01
ENG001067,ALM01067,1,1,153,0,0,68,0.398,2025-06-14,2,Low,Staff_03,2025-09-11
ENG001068,ALM01068,1,1,97,0,0,79,0.275,2025-07-02,3,Low,Staff_12,2025-09-16
ENG001069,ALM01069,2,0,0,0,0,40,0.895,2025-05-06,2,Low,Staff_16,2025-08-29
ENG001070,ALM01070,2,0,0,1,26,66,0.741,2025-08-25,4,Low,Staff_06,2025-10-19
ENG001071,ALM01071,3,2,50224,1,97,93,0.541,2025-06-26,9,Medium,Staff_17,2025-09-02
ENG001072,ALM01072,6,0,0,0,0,62,0.772,2025-08-30,5,Low,Staff_20,2025-08-28
ENG001073,ALM01073,1,2,25474,0,0,78,0.15,2025-10-19,7,Low,Staff_09,2025-10-12
ENG001074,ALM01074,3,0,0,0,0,32,0.174,2025-06-11,2,Low,Staff_12,2025-10-25
ENG001075,ALM01075,6,1,265,1,65,65,0.092,2025-06-04,6,Low,Staff_15,2025-10-06
ENG001076,ALM01076,2,2,618,0,0,97,0.887,2025-07-23,4,Low,Staff_07,2025-08-08
ENG001077,ALM01077,2,0,0,0,0,93,0.813,2025-06-11,4,Low,Staff_10,2025-09-04
ENG001078,ALM01078,3,0,0,2,82,46,0.378,2025-05-14,4,Low,Staff_19,2025-08-27
ENG001079,ALM01079,4,1,110,0,0,60,0.664,2025-07-09,4,Low,Staff_09,2025-09-27
ENG001080,ALM01080,2,1,110,0,0,75,0.762,2025-08-14,4,Low,Staff_05,2025-10-06
ENG001081,ALM01081,1,0,0,0,0,60,0.298,2025-05-13,2,Low,Staff_06,2025-08-20
ENG001082,ALM01082,2,1,235,0,0,51,0.733,2025-10-07,3,Low,Staff_09,2025-08-08
ENG001083,ALM01083,1,3,885,0,0,55,0.552,2025-09-12,2,Low,Staff_08,2025-10-31
ENG001084,ALM01084,3,0,0,0,0,73,0.628,2025-06-01,3,Low,Staff_03,2025-10-18
ENG001085,ALM01085,2,0,0,0,0,90,0.897,2025-06-23,4,Low,Staff_18,2025-09-12
ENG001086,ALM01086,3,0,0,0,0,86,0.918,2025-07-06,4,Low,Staff_08,2025-10-26
ENG001087,ALM01087,0,0,0,0,0,83,0.001,2025-10-31,3,Low,Staff_16,2025-09-02
ENG001088,ALM01088,3,1,250000,0,0,40,0.693,2025-07-04,6,Low,Staff_11,2025-10-10
ENG001089,ALM01089,1,1,250000,0,0,35,0.061,2025-05-14,5,Low,Staff_08,2025-08-15
ENG001090,ALM01090,3,0,0,0,0,32,0.429,2025-07-21,2,Low,Staff_05,2025-10-23
ENG001091,ALM01091,1,0,0,0,0,30,0.191,2025-07-09,1,Low,Staff_04,2025-09-17
ENG001092,ALM01092,2,2,590,1,58,39,0.421,2025-06-10,3,Low,Staff_19,2025-10-12
ENG001093,ALM01093,2,0,0,0,0,82,0.671,2025-10-21,4,Low,Staff_17,2025-08-28
ENG001094,ALM01094,1,0,0,0,0,47,0.184,2025-06-09,1,Low,Staff_09,2025-09-11
ENG001095,ALM01095,1,0,0,0,0,62,0.874,2025-06-05,2,Low,Staff_05,2025-10-11
ENG001096,ALM01096,2,2,426,1,18,62,0.507,2025-06-15,4,Low,Staff_12,2025-10-03
ENG001097,ALM01097,0,0,0,0,0,72,0.161,2025-05-27,2,Low,Staff_18,2025-08-09
ENG001098,ALM01098,3,0,0,2,82,94,0.714,2025-10-20,6,Low,Staff_15,2025-08-14
ENG001099,ALM01099,4,0,0,0,0,45,0.013,2025-09-12,3,Low,Staff_07,2025-10-01
ENG001100,ALM01100,3,0,0,0,0,58,0.16,2025-10-04,3,Low,Staff_01,2025-08-06
ENG001101,ALM01101,6,1,100000,0,0,70,0.146,2025-09-11,9,Medium,Staff_14,2025-09-17
ENG001102,ALM01102,1,1,91,0,0,42,0.378,2025-06-03,1,Low,Staff_17,2025-10-16
ENG001103,ALM01103,1,1,238,0,0,47,0.772,2025-05-30,1,Low,Staff_06,2025-10-28
ENG001104,ALM01104,1,0,0,0,0,81,0.918,2025-10-06,3,Low,Staff_04,2025-09-30
ENG001105,ALM01105,2,0,0,0,0,55,0.479,2025-06-21,3,Low,Staff_20,2025-09-04
ENG001106,ALM01106,2,0,0,0,0,74,0.948,2025-09-09,3,Low,Staff_01,2025-10-14
ENG001107,ALM01107,2,1,255,0,0,41,0.752,2025-07-04,2,Low,Staff_18,2025-11-01
ENG001108,ALM01108,1,0,0,0,0,32,0.339,2025-10-07,1,Low,Staff_20,2025-09-11
ENG001109,ALM01109,3,2,749,0,0,50,0.533,2025-08-05,3,Low,Staff_05,2025-10-18
ENG001110,ALM01110,2,0,0,0,0,71,0.374,2025-06-16,3,Low,Staff_08,2025-08-17
ENG001111,ALM01111,1,0,0,0,0,99,0.339,2025-06-09,3,Low,Staff_19,2025-10-11
ENG001112,ALM01112,1,0,0,0,0,80,0.425,2025-05-15,3,Low,Staff_01,2025-08-29
ENG001113,ALM01113,2,0,0,0,0,74,0.334,2025-10-12,3,Low,Staff_14,2025-10-14
ENG001114,ALM01114,4,2,10262,0,0,60,0.405,2025-10-16,8,Medium,Staff_13,2025-08-06
ENG001115,ALM01115,2,0,0,0,0,48,0.773,2025-07-23,2,Low,Staff_11,2025-09-07
ENG001116,ALM01116,2,1,100000,0,0,97,0.797,2025-07-05,8,Medium,Staff_15,2025-10-15
ENG001117,ALM01117,1,0,0,0,0,38,0.687,2025-05-26,1,Low,Staff_18,2025-08-10
ENG001118,ALM01118,2,0,0,0,0,47,0.545,2025-05-29,2,Low,Staff_07,2025-09-26
ENG001119,ALM01119,4,0,0,0,0,88,0.073,2025-05-31,5,Low,Staff_13,2025-08-18
ENG001120,ALM01120,2,1,133,0,0,54,0.638,2025-08-20,3,Low,Staff_12,2025-10-25
ENG001121,ALM01121,1,1,170,0,0,47,0.863,2025-07-22,1,Low,Staff_17,2025-10-28
ENG001122,ALM01122,2,2,150000,0,0,92,0.592,2025-05-13,8,Medium,Staff_07,2025-08-22
ENG001123,ALM01123,1,1,206,2,62,46,0.822,2025-07-16,3,Low,Staff_16,2025-10-01
ENG001124,ALM01124,2,0,0,0,0,62,0.87,2025-10-29,3,Low,Staff_19,2025-08-10
ENG001125,ALM01125,2,0,0,1,6,74,0.643,2025-10-14,4,Low,Staff_11,2025-09-07
ENG001126,ALM01126,0,1,479,0,0,90,0.59,2025-05-23,3,Low,Staff_15,2025-09-16
ENG001127,ALM01127,3,1,50000,0,0,78,0.899,2025-08-04,8,Medium,Staff_06,2025-09-29
ENG001128,ALM01128,3,2,50000,0,0,37,0.096,2025-10-04,6,Low,Staff_18,2025-10-04
ENG001129,ALM01129,1,1,250000,0,0,36,0.844,2025-08-01,5,Low,Staff_02,2025-10-22
ENG001130,ALM01130,2,0,0,0,0,48,0.249,2025-08-03,2,Low,Staff_05,2025-10-06
